# BVec Structured Data (Tile Organization)
# Large tiles: 256
# Each large tile: 1024 weights + 32 scale factors
# Format: tile_type,large_tile_idx,small_tile_idx,element_idx,value
# Large Tile 0 (row=0, col=0)
weight,217,1,3,1
weight,217,1,4,1
weight,217,1,5,1
weight,217,1,6,1
weight,217,1,7,1
weight,217,1,8,2
weight,217,1,9,2
weight,217,1,10,2
weight,217,1,11,2
weight,217,1,12,2
weight,217,1,13,2
weight,217,1,14,2
weight,217,1,15,2
weight,217,1,16,1
weight,217,1,17,1
weight,217,1,18,1
weight,217,1,19,1
weight,217,1,20,1
weight,217,1,21,1
weight,217,1,22,1
weight,217,1,23,1
weight,217,1,24,2
weight,217,1,25,2
weight,217,1,26,2
weight,217,1,27,2
weight,217,1,28,2
weight,217,1,29,2
weight,217,1,30,2
weight,217,1,31,2
weight,217,1,32,1
weight,217,1,33,1
weight,217,1,34,1
weight,217,1,35,1
weight,217,1,36,1
weight,217,1,37,1
weight,217,1,38,1
weight,217,1,39,1
weight,217,1,40,2
weight,217,1,41,2
weight,217,1,42,2
weight,217,1,43,2
weight,217,1,44,2
weight,217,1,45,2
weight,217,1,46,2
weight,217,1,47,2
weight,217,1,48,1
weight,217,1,49,1
weight,217,1,50,1
weight,217,1,51,1
weight,217,1,52,1
weight,217,1,53,1
weight,217,1,54,1
weight,217,1,55,1
weight,217,1,56,2
weight,217,1,57,2
weight,217,1,58,2
weight,217,1,59,2
weight,217,1,60,2
weight,217,1,61,2
weight,217,1,62,2
weight,217,1,63,2
weight,217,2,0,1
weight,217,2,1,1
weight,217,2,2,1
weight,217,2,3,1
weight,217,2,4,1
weight,217,2,5,1
weight,217,2,6,1
weight,217,2,7,1
weight,217,2,8,2
weight,217,2,9,2
weight,217,2,10,2
weight,217,2,11,2
weight,217,2,12,2
weight,217,2,13,2
weight,217,2,14,2
weight,217,2,15,2
weight,217,2,16,1
weight,217,2,17,1
weight,217,2,18,1
weight,217,2,19,1
weight,217,2,20,1
weight,217,2,21,1
weight,217,2,22,1
weight,217,2,23,1
weight,217,2,24,2
weight,217,2,25,2
weight,217,2,26,2
weight,217,2,27,2
weight,217,2,28,2
weight,217,2,29,2
weight,217,2,30,2
weight,217,2,31,2
weight,217,2,32,1
weight,217,2,33,1
weight,217,2,34,1
weight,217,2,35,1
weight,217,2,36,1
weight,217,2,37,1
weight,217,2,38,1
weight,217,2,39,1
weight,217,2,40,2
weight,217,2,41,2
weight,217,2,42,2
weight,217,2,43,2
weight,217,2,44,2
weight,217,2,45,2
weight,217,2,46,2
weight,217,2,47,2
weight,217,2,48,1
weight,217,2,49,1
weight,217,2,50,1
weight,217,2,51,1
weight,217,2,52,1
weight,217,2,53,1
weight,217,2,54,1
weight,217,2,55,1
weight,217,2,56,2
weight,217,2,57,2
weight,217,2,58,2
weight,217,2,59,2
weight,217,2,60,2
weight,217,2,61,2
weight,217,2,62,2
weight,217,2,63,2
weight,217,3,0,1
weight,217,3,1,1
weight,217,3,2,1
weight,217,3,3,1
weight,217,3,4,1
weight,217,3,5,1
weight,217,3,6,1
weight,217,3,7,1
weight,217,3,8,2
weight,217,3,9,2
weight,217,3,10,2
weight,217,3,11,2
weight,217,3,12,2
weight,217,3,13,2
weight,217,3,14,2
weight,217,3,15,2
weight,217,3,16,1
weight,217,3,17,1
weight,217,3,18,1
weight,217,3,19,1
weight,217,3,20,1
weight,217,3,21,1
weight,217,3,22,1
weight,217,3,23,1
weight,217,3,24,2
weight,217,3,25,2
weight,217,3,26,2
weight,217,3,27,2
weight,217,3,28,2
weight,217,3,29,2
weight,217,3,30,2
weight,217,3,31,2
weight,217,3,32,1
weight,217,3,33,1
weight,217,3,34,1
weight,217,3,35,1
weight,217,3,36,1
weight,217,3,37,1
weight,217,3,38,1
weight,217,3,39,1
weight,217,3,40,2
weight,217,3,41,2
weight,217,3,42,2
weight,217,3,43,2
weight,217,3,44,2
weight,217,3,45,2
weight,217,3,46,2
weight,217,3,47,2
weight,217,3,48,1
weight,217,3,49,1
weight,217,3,50,1
weight,217,3,51,1
weight,217,3,52,1
weight,217,3,53,1
weight,217,3,54,1
weight,217,3,55,1
weight,217,3,56,2
weight,217,3,57,2
weight,217,3,58,2
weight,217,3,59,2
weight,217,3,60,2
weight,217,3,61,2
weight,217,3,62,2
weight,217,3,63,2
weight,217,4,0,1
weight,217,4,1,1
weight,217,4,2,1
weight,217,4,3,1
weight,217,4,4,1
weight,217,4,5,1
weight,217,4,6,1
weight,217,4,7,1
weight,217,4,8,2
weight,217,4,9,2
weight,217,4,10,2
weight,217,4,11,2
weight,217,4,12,2
weight,217,4,13,2
weight,217,4,14,2
weight,217,4,15,2
weight,217,4,16,1
weight,217,4,17,1
weight,217,4,18,1
weight,217,4,19,1
weight,217,4,20,1
weight,217,4,21,1
weight,217,4,22,1
weight,217,4,23,1
weight,217,4,24,2
weight,217,4,25,2
weight,217,4,26,2
weight,217,4,27,2
weight,217,4,28,2
weight,217,4,29,2
weight,217,4,30,2
weight,217,4,31,2
weight,217,4,32,1
weight,217,4,33,1
weight,217,4,34,1
weight,217,4,35,1
weight,217,4,36,1
weight,217,4,37,1
weight,217,4,38,1
weight,217,4,39,1
weight,217,4,40,2
weight,217,4,41,2
weight,217,4,42,2
weight,217,4,43,2
weight,217,4,44,2
weight,217,4,45,2
weight,217,4,46,2
weight,217,4,47,2
weight,217,4,48,1
weight,217,4,49,1
weight,217,4,50,1
weight,217,4,51,1
weight,217,4,52,1
weight,217,4,53,1
weight,217,4,54,1
weight,217,4,55,1
weight,217,4,56,2
weight,217,4,57,2
weight,217,4,58,2
weight,217,4,59,2
weight,217,4,60,2
weight,217,4,61,2
weight,217,4,62,2
weight,217,4,63,2
weight,217,5,0,1
weight,217,5,1,1
weight,217,5,2,1
weight,217,5,3,1
weight,217,5,4,1
weight,217,5,5,1
weight,217,5,6,1
weight,217,5,7,1
weight,217,5,8,2
weight,217,5,9,2
weight,217,5,10,2
weight,217,5,11,2
weight,217,5,12,2
weight,217,5,13,2
weight,217,5,14,2
weight,217,5,15,2
weight,217,5,16,1
weight,217,5,17,1
weight,217,5,18,1
weight,217,5,19,1
weight,217,5,20,1
weight,217,5,21,1
weight,217,5,22,1
weight,217,5,23,1
weight,217,5,24,2
weight,217,5,25,2
weight,217,5,26,2
weight,217,5,27,2
weight,217,5,28,2
weight,217,5,29,2
weight,217,5,30,2
weight,217,5,31,2
weight,217,5,32,1
weight,217,5,33,1
weight,217,5,34,1
weight,217,5,35,1
weight,217,5,36,1
weight,217,5,37,1
weight,217,5,38,1
weight,217,5,39,1
weight,217,5,40,2
weight,217,5,41,2
weight,217,5,42,2
weight,217,5,43,2
weight,217,5,44,2
weight,217,5,45,2
weight,217,5,46,2
weight,217,5,47,2
weight,217,5,48,1
weight,217,5,49,1
weight,217,5,50,1
weight,217,5,51,1
weight,217,5,52,1
weight,217,5,53,1
weight,217,5,54,1
weight,217,5,55,1
weight,217,5,56,2
weight,217,5,57,2
weight,217,5,58,2
weight,217,5,59,2
weight,217,5,60,2
weight,217,5,61,2
weight,217,5,62,2
weight,217,5,63,2
weight,217,6,0,1
weight,217,6,1,1
weight,217,6,2,1
weight,217,6,3,1
weight,217,6,4,1
weight,217,6,5,1
weight,217,6,6,1
weight,217,6,7,1
weight,217,6,8,2
weight,217,6,9,2
weight,217,6,10,2
weight,217,6,11,2
weight,217,6,12,2
weight,217,6,13,2
weight,217,6,14,2
weight,217,6,15,2
weight,217,6,16,1
weight,217,6,17,1
weight,217,6,18,1
weight,217,6,19,1
weight,217,6,20,1
weight,217,6,21,1
weight,217,6,22,1
weight,217,6,23,1
weight,217,6,24,2
weight,217,6,25,2
weight,217,6,26,2
weight,217,6,27,2
weight,217,6,28,2
weight,217,6,29,2
weight,217,6,30,2
weight,217,6,31,2
weight,217,6,32,1
weight,217,6,33,1
weight,217,6,34,1
weight,217,6,35,1
weight,217,6,36,1
weight,217,6,37,1
weight,217,6,38,1
weight,217,6,39,1
weight,217,6,40,2
weight,217,6,41,2
weight,217,6,42,2
weight,217,6,43,2
weight,217,6,44,2
weight,217,6,45,2
weight,217,6,46,2
weight,217,6,47,2
weight,217,6,48,1
weight,217,6,49,1
weight,217,6,50,1
weight,217,6,51,1
weight,217,6,52,1
weight,217,6,53,1
weight,217,6,54,1
weight,217,6,55,1
weight,217,6,56,2
weight,217,6,57,2
weight,217,6,58,2
weight,217,6,59,2
weight,217,6,60,2
weight,217,6,61,2
weight,217,6,62,2
weight,217,6,63,2
weight,217,7,0,1
weight,217,7,1,1
weight,217,7,2,1
weight,217,7,3,1
weight,217,7,4,1
weight,217,7,5,1
weight,217,7,6,1
weight,217,7,7,1
weight,217,7,8,2
weight,217,7,9,2
weight,217,7,10,2
weight,217,7,11,2
weight,217,7,12,2
weight,217,7,13,2
weight,217,7,14,2
weight,217,7,15,2
weight,217,7,16,1
weight,217,7,17,1
weight,217,7,18,1
weight,217,7,19,1
weight,217,7,20,1
weight,217,7,21,1
weight,217,7,22,1
weight,217,7,23,1
weight,217,7,24,2
weight,217,7,25,2
weight,217,7,26,2
weight,217,7,27,2
weight,217,7,28,2
weight,217,7,29,2
weight,217,7,30,2
weight,217,7,31,2
weight,217,7,32,1
weight,217,7,33,1
weight,217,7,34,1
weight,217,7,35,1
weight,217,7,36,1
weight,217,7,37,1
weight,217,7,38,1
weight,217,7,39,1
weight,217,7,40,2
weight,217,7,41,2
weight,217,7,42,2
weight,217,7,43,2
weight,217,7,44,2
weight,217,7,45,2
weight,217,7,46,2
weight,217,7,47,2
weight,217,7,48,1
weight,217,7,49,1
weight,217,7,50,1
weight,217,7,51,1
weight,217,7,52,1
weight,217,7,53,1
weight,217,7,54,1
weight,217,7,55,1
weight,217,7,56,2
weight,217,7,57,2
weight,217,7,58,2
weight,217,7,59,2
weight,217,7,60,2
weight,217,7,61,2
weight,217,7,62,2
weight,217,7,63,2
weight,217,8,0,1
weight,217,8,1,1
weight,217,8,2,1
weight,217,8,3,1
weight,217,8,4,1
weight,217,8,5,1
weight,217,8,6,1
weight,217,8,7,1
weight,217,8,8,2
weight,217,8,9,2
weight,217,8,10,2
weight,217,8,11,2
weight,217,8,12,2
weight,217,8,13,2
weight,217,8,14,2
weight,217,8,15,2
weight,217,8,16,1
weight,217,8,17,1
weight,217,8,18,1
weight,217,8,19,1
weight,217,8,20,1
weight,217,8,21,1
weight,217,8,22,1
weight,217,8,23,1
weight,217,8,24,2
weight,217,8,25,2
weight,217,8,26,2
weight,217,8,27,2
weight,217,8,28,2
weight,217,8,29,2
weight,217,8,30,2
weight,217,8,31,2
weight,217,8,32,1
weight,217,8,33,1
weight,217,8,34,1
weight,217,8,35,1
weight,217,8,36,1
weight,217,8,37,1
weight,217,8,38,1
weight,217,8,39,1
weight,217,8,40,2
weight,217,8,41,2
weight,217,8,42,2
weight,217,8,43,2
weight,217,8,44,2
weight,217,8,45,2
weight,217,8,46,2
weight,217,8,47,2
weight,217,8,48,1
weight,217,8,49,1
weight,217,8,50,1
weight,217,8,51,1
weight,217,8,52,1
weight,217,8,53,1
weight,217,8,54,1
weight,217,8,55,1
weight,217,8,56,2
weight,217,8,57,2
weight,217,8,58,2
weight,217,8,59,2
weight,217,8,60,2
weight,217,8,61,2
weight,217,8,62,2
weight,217,8,63,2
weight,217,9,0,1
weight,217,9,1,1
weight,217,9,2,1
weight,217,9,3,1
weight,217,9,4,1
weight,217,9,5,1
weight,217,9,6,1
weight,217,9,7,1
weight,217,9,8,2
weight,217,9,9,2
weight,217,9,10,2
weight,217,9,11,2
weight,217,9,12,2
weight,217,9,13,2
weight,217,9,14,2
weight,217,9,15,2
weight,217,9,16,1
weight,217,9,17,1
weight,217,9,18,1
weight,217,9,19,1
weight,217,9,20,1
weight,217,9,21,1
weight,217,9,22,1
weight,217,9,23,1
weight,217,9,24,2
weight,217,9,25,2
weight,217,9,26,2
weight,217,9,27,2
weight,217,9,28,2
weight,217,9,29,2
weight,217,9,30,2
weight,217,9,31,2
weight,217,9,32,1
weight,217,9,33,1
weight,217,9,34,1
weight,217,9,35,1
weight,217,9,36,1
weight,217,9,37,1
weight,217,9,38,1
weight,217,9,39,1
weight,217,9,40,2
weight,217,9,41,2
weight,217,9,42,2
weight,217,9,43,2
weight,217,9,44,2
weight,217,9,45,2
weight,217,9,46,2
weight,217,9,47,2
weight,217,9,48,1
weight,217,9,49,1
weight,217,9,50,1
weight,217,9,51,1
weight,217,9,52,1
weight,217,9,53,1
weight,217,9,54,1
weight,217,9,55,1
weight,217,9,56,2
weight,217,9,57,2
weight,217,9,58,2
weight,217,9,59,2
weight,217,9,60,2
weight,217,9,61,2
weight,217,9,62,2
weight,217,9,63,2
weight,217,10,0,1
weight,217,10,1,1
weight,217,10,2,1
weight,217,10,3,1
weight,217,10,4,1
weight,217,10,5,1
weight,217,10,6,1
weight,217,10,7,1
weight,217,10,8,2
weight,217,10,9,2
weight,217,10,10,2
weight,217,10,11,2
weight,217,10,12,2
weight,217,10,13,2
weight,217,10,14,2
weight,217,10,15,2
weight,217,10,16,1
weight,217,10,17,1
weight,217,10,18,1
weight,217,10,19,1
weight,217,10,20,1
weight,217,10,21,1
weight,217,10,22,1
weight,217,10,23,1
weight,217,10,24,2
weight,217,10,25,2
weight,217,10,26,2
weight,217,10,27,2
weight,217,10,28,2
weight,217,10,29,2
weight,217,10,30,2
weight,217,10,31,2
weight,217,10,32,1
weight,217,10,33,1
weight,217,10,34,1
weight,217,10,35,1
weight,217,10,36,1
weight,217,10,37,1
weight,217,10,38,1
weight,217,10,39,1
weight,217,10,40,2
weight,217,10,41,2
weight,217,10,42,2
weight,217,10,43,2
weight,217,10,44,2
weight,217,10,45,2
weight,217,10,46,2
weight,217,10,47,2
weight,217,10,48,1
weight,217,10,49,1
weight,217,10,50,1
weight,217,10,51,1
weight,217,10,52,1
weight,217,10,53,1
weight,217,10,54,1
weight,217,10,55,1
weight,217,10,56,2
weight,217,10,57,2
weight,217,10,58,2
weight,217,10,59,2
weight,217,10,60,2
weight,217,10,61,2
weight,217,10,62,2
weight,217,10,63,2
weight,217,11,0,1
weight,217,11,1,1
weight,217,11,2,1
weight,217,11,3,1
weight,217,11,4,1
weight,217,11,5,1
weight,217,11,6,1
weight,217,11,7,1
weight,217,11,8,2
weight,217,11,9,2
weight,217,11,10,2
weight,217,11,11,2
weight,217,11,12,2
weight,217,11,13,2
weight,217,11,14,2
weight,217,11,15,2
weight,217,11,16,1
weight,217,11,17,1
weight,217,11,18,1
weight,217,11,19,1
weight,217,11,20,1
weight,217,11,21,1
weight,217,11,22,1
weight,217,11,23,1
weight,217,11,24,2
weight,217,11,25,2
weight,217,11,26,2
weight,217,11,27,2
weight,217,11,28,2
weight,217,11,29,2
weight,217,11,30,2
weight,217,11,31,2
weight,217,11,32,1
weight,217,11,33,1
weight,217,11,34,1
weight,217,11,35,1
weight,217,11,36,1
weight,217,11,37,1
weight,217,11,38,1
weight,217,11,39,1
weight,217,11,40,2
weight,217,11,41,2
weight,217,11,42,2
weight,217,11,43,2
weight,217,11,44,2
weight,217,11,45,2
weight,217,11,46,2
weight,217,11,47,2
weight,217,11,48,1
weight,217,11,49,1
weight,217,11,50,1
weight,217,11,51,1
weight,217,11,52,1
weight,217,11,53,1
weight,217,11,54,1
weight,217,11,55,1
weight,217,11,56,2
weight,217,11,57,2
weight,217,11,58,2
weight,217,11,59,2
weight,217,11,60,2
weight,217,11,61,2
weight,217,11,62,2
weight,217,11,63,2
weight,217,12,0,1
weight,217,12,1,1
weight,217,12,2,1
weight,217,12,3,1
weight,217,12,4,1
weight,217,12,5,1
weight,217,12,6,1
weight,217,12,7,1
weight,217,12,8,2
weight,217,12,9,2
weight,217,12,10,2
weight,217,12,11,2
weight,217,12,12,2
weight,217,12,13,2
weight,217,12,14,2
weight,217,12,15,2
weight,217,12,16,1
weight,217,12,17,1
weight,217,12,18,1
weight,217,12,19,1
weight,217,12,20,1
weight,217,12,21,1
weight,217,12,22,1
weight,217,12,23,1
weight,217,12,24,2
weight,217,12,25,2
weight,217,12,26,2
weight,217,12,27,2
weight,217,12,28,2
weight,217,12,29,2
weight,217,12,30,2
weight,217,12,31,2
weight,217,12,32,1
weight,217,12,33,1
weight,217,12,34,1
weight,217,12,35,1
weight,217,12,36,1
weight,217,12,37,1
weight,217,12,38,1
weight,217,12,39,1
weight,217,12,40,2
weight,217,12,41,2
weight,217,12,42,2
weight,217,12,43,2
weight,217,12,44,2
weight,217,12,45,2
weight,217,12,46,2
weight,217,12,47,2
weight,217,12,48,1
weight,217,12,49,1
weight,217,12,50,1
weight,217,12,51,1
weight,217,12,52,1
weight,217,12,53,1
weight,217,12,54,1
weight,217,12,55,1
weight,217,12,56,2
weight,217,12,57,2
weight,217,12,58,2
weight,217,12,59,2
weight,217,12,60,2
weight,217,12,61,2
weight,217,12,62,2
weight,217,12,63,2
weight,217,13,0,1
weight,217,13,1,1
weight,217,13,2,1
weight,217,13,3,1
weight,217,13,4,1
weight,217,13,5,1
weight,217,13,6,1
weight,217,13,7,1
weight,217,13,8,2
weight,217,13,9,2
weight,217,13,10,2
weight,217,13,11,2
weight,217,13,12,2
weight,217,13,13,2
weight,217,13,14,2
weight,217,13,15,2
weight,217,13,16,1
weight,217,13,17,1
weight,217,13,18,1
weight,217,13,19,1
weight,217,13,20,1
weight,217,13,21,1
weight,217,13,22,1
weight,217,13,23,1
weight,217,13,24,2
weight,217,13,25,2
weight,217,13,26,2
weight,217,13,27,2
weight,217,13,28,2
weight,217,13,29,2
weight,217,13,30,2
weight,217,13,31,2
weight,217,13,32,1
weight,217,13,33,1
weight,217,13,34,1
weight,217,13,35,1
weight,217,13,36,1
weight,217,13,37,1
weight,217,13,38,1
weight,217,13,39,1
weight,217,13,40,2
weight,217,13,41,2
weight,217,13,42,2
weight,217,13,43,2
weight,217,13,44,2
weight,217,13,45,2
weight,217,13,46,2
weight,217,13,47,2
weight,217,13,48,1
weight,217,13,49,1
weight,217,13,50,1
weight,217,13,51,1
weight,217,13,52,1
weight,217,13,53,1
weight,217,13,54,1
weight,217,13,55,1
weight,217,13,56,2
weight,217,13,57,2
weight,217,13,58,2
weight,217,13,59,2
weight,217,13,60,2
weight,217,13,61,2
weight,217,13,62,2
weight,217,13,63,2
weight,217,14,0,1
weight,217,14,1,1
weight,217,14,2,1
weight,217,14,3,1
weight,217,14,4,1
weight,217,14,5,1
weight,217,14,6,1
weight,217,14,7,1
weight,217,14,8,2
weight,217,14,9,2
weight,217,14,10,2
weight,217,14,11,2
weight,217,14,12,2
weight,217,14,13,2
weight,217,14,14,2
weight,217,14,15,2
weight,217,14,16,1
weight,217,14,17,1
weight,217,14,18,1
weight,217,14,19,1
weight,217,14,20,1
weight,217,14,21,1
weight,217,14,22,1
weight,217,14,23,1
weight,217,14,24,2
weight,217,14,25,2
weight,217,14,26,2
weight,217,14,27,2
weight,217,14,28,2
weight,217,14,29,2
weight,217,14,30,2
weight,217,14,31,2
weight,217,14,32,1
weight,217,14,33,1
weight,217,14,34,1
weight,217,14,35,1
weight,217,14,36,1
weight,217,14,37,1
weight,217,14,38,1
weight,217,14,39,1
weight,217,14,40,2
weight,217,14,41,2
weight,217,14,42,2
weight,217,14,43,2
weight,217,14,44,2
weight,217,14,45,2
weight,217,14,46,2
weight,217,14,47,2
weight,217,14,48,1
weight,217,14,49,1
weight,217,14,50,1
weight,217,14,51,1
weight,217,14,52,1
weight,217,14,53,1
weight,217,14,54,1
weight,217,14,55,1
weight,217,14,56,2
weight,217,14,57,2
weight,217,14,58,2
weight,217,14,59,2
weight,217,14,60,2
weight,217,14,61,2
weight,217,14,62,2
weight,217,14,63,2
weight,217,15,0,1
weight,217,15,1,1
weight,217,15,2,1
weight,217,15,3,1
weight,217,15,4,1
weight,217,15,5,1
weight,217,15,6,1
weight,217,15,7,1
weight,217,15,8,2
weight,217,15,9,2
weight,217,15,10,2
weight,217,15,11,2
weight,217,15,12,2
weight,217,15,13,2
weight,217,15,14,2
weight,217,15,15,2
weight,217,15,16,1
weight,217,15,17,1
weight,217,15,18,1
weight,217,15,19,1
weight,217,15,20,1
weight,217,15,21,1
weight,217,15,22,1
weight,217,15,23,1
weight,217,15,24,2
weight,217,15,25,2
weight,217,15,26,2
weight,217,15,27,2
weight,217,15,28,2
weight,217,15,29,2
weight,217,15,30,2
weight,217,15,31,2
weight,217,15,32,1
weight,217,15,33,1
weight,217,15,34,1
weight,217,15,35,1
weight,217,15,36,1
weight,217,15,37,1
weight,217,15,38,1
weight,217,15,39,1
weight,217,15,40,2
weight,217,15,41,2
weight,217,15,42,2
weight,217,15,43,2
weight,217,15,44,2
weight,217,15,45,2
weight,217,15,46,2
weight,217,15,47,2
weight,217,15,48,1
weight,217,15,49,1
weight,217,15,50,1
weight,217,15,51,1
weight,217,15,52,1
weight,217,15,53,1
weight,217,15,54,1
weight,217,15,55,1
weight,217,15,56,2
weight,217,15,57,2
weight,217,15,58,2
weight,217,15,59,2
weight,217,15,60,2
weight,217,15,61,2
weight,217,15,62,2
weight,217,15,63,2
scale,217,-1,0,1
scale,217,-1,1,0.5
scale,217,-1,2,1
scale,217,-1,3,0.5
scale,217,-1,4,1
scale,217,-1,5,0.5
scale,217,-1,6,1
scale,217,-1,7,0.5
scale,217,-1,8,1
scale,217,-1,9,0.5
scale,217,-1,10,1
scale,217,-1,11,0.5
scale,217,-1,12,1
scale,217,-1,13,0.5
scale,217,-1,14,1
scale,217,-1,15,0.5
scale,217,-1,16,1
scale,217,-1,17,0.5
scale,217,-1,18,1
scale,217,-1,19,0.5
scale,217,-1,20,1
scale,217,-1,21,0.5
scale,217,-1,22,1
scale,217,-1,23,0.5
scale,217,-1,24,1
scale,217,-1,25,0.5
scale,217,-1,26,1
scale,217,-1,27,0.5
scale,217,-1,28,1
scale,217,-1,29,0.5
scale,217,-1,30,1
scale,217,-1,31,0.5
# Large Tile 218 (row=13, col=10)
weight,218,0,0,1
weight,218,0,1,1
weight,218,0,2,1
weight,218,0,3,1
weight,218,0,4,1
weight,218,0,5,1
weight,218,0,6,1
weight,218,0,7,1
weight,218,0,8,2
weight,218,0,9,2
weight,218,0,10,2
weight,218,0,11,2
weight,218,0,12,2
weight,218,0,13,2
weight,218,0,14,2
weight,218,0,15,2
weight,218,0,16,1
weight,218,0,17,1
weight,218,0,18,1
weight,218,0,19,1
weight,218,0,20,1
weight,218,0,21,1
weight,218,0,22,1
weight,218,0,23,1
weight,218,0,24,2
weight,218,0,25,2
weight,218,0,26,2
weight,218,0,27,2
weight,218,0,28,2
weight,218,0,29,2
weight,218,0,30,2
weight,218,0,31,2
weight,218,0,32,1
weight,218,0,33,1
weight,218,0,34,1
weight,218,0,35,1
weight,218,0,36,1
weight,218,0,37,1
weight,218,0,38,1
weight,218,0,39,1
weight,218,0,40,2
weight,218,0,41,2
weight,218,0,42,2
weight,218,0,43,2
weight,218,0,44,2
weight,218,0,45,2
weight,218,0,46,2
weight,218,0,47,2
weight,218,0,48,1
weight,218,0,49,1
weight,218,0,50,1
weight,218,0,51,1
weight,218,0,52,1
weight,218,0,53,1
weight,218,0,54,1
weight,218,0,55,1
weight,218,0,56,2
weight,218,0,57,2
weight,218,0,58,2
weight,218,0,59,2
weight,218,0,60,2
weight,218,0,61,2
weight,218,0,62,2
weight,218,0,63,2
weight,218,1,0,1
weight,218,1,1,1
weight,218,1,2,1
weight,218,1,3,1
weight,218,1,4,1
weight,218,1,5,1
weight,218,1,6,1
weight,218,1,7,1
weight,218,1,8,2
weight,218,1,9,2
weight,218,1,10,2
weight,218,1,11,2
weight,218,1,12,2
weight,218,1,13,2
weight,218,1,14,2
weight,218,1,15,2
weight,218,1,16,1
weight,218,1,17,1
weight,218,1,18,1
weight,218,1,19,1
weight,218,1,20,1
weight,218,1,21,1
weight,218,1,22,1
weight,218,1,23,1
weight,218,1,24,2
weight,218,1,25,2
weight,218,1,26,2
weight,218,1,27,2
weight,218,1,28,2
weight,218,1,29,2
weight,218,1,30,2
weight,218,1,31,2
weight,218,1,32,1
weight,218,1,33,1
weight,218,1,34,1
weight,218,1,35,1
weight,218,1,36,1
weight,218,1,37,1
weight,218,1,38,1
weight,218,1,39,1
weight,218,1,40,2
weight,218,1,41,2
weight,218,1,42,2
weight,218,1,43,2
weight,218,1,44,2
weight,218,1,45,2
weight,218,1,46,2
weight,218,1,47,2
weight,218,1,48,1
weight,218,1,49,1
weight,218,1,50,1
weight,218,1,51,1
weight,218,1,52,1
weight,218,1,53,1
weight,218,1,54,1
weight,218,1,55,1
weight,218,1,56,2
weight,218,1,57,2
weight,218,1,58,2
weight,218,1,59,2
weight,218,1,60,2
weight,218,1,61,2
weight,218,1,62,2
weight,218,1,63,2
weight,218,2,0,1
weight,218,2,1,1
weight,218,2,2,1
weight,218,2,3,1
weight,218,2,4,1
weight,218,2,5,1
weight,218,2,6,1
weight,218,2,7,1
weight,218,2,8,2
weight,218,2,9,2
weight,218,2,10,2
weight,218,2,11,2
weight,218,2,12,2
weight,218,2,13,2
weight,218,2,14,2
weight,218,2,15,2
weight,218,2,16,1
weight,218,2,17,1
weight,218,2,18,1
weight,218,2,19,1
weight,218,2,20,1
weight,218,2,21,1
weight,218,2,22,1
weight,218,2,23,1
weight,218,2,24,2
weight,218,2,25,2
weight,218,2,26,2
weight,218,2,27,2
weight,218,2,28,2
weight,218,2,29,2
weight,218,2,30,2
weight,218,2,31,2
weight,218,2,32,1
weight,218,2,33,1
weight,218,2,34,1
weight,218,2,35,1
weight,218,2,36,1
weight,218,2,37,1
weight,218,2,38,1
weight,218,2,39,1
weight,218,2,40,2
weight,218,2,41,2
weight,218,2,42,2
weight,218,2,43,2
weight,218,2,44,2
weight,218,2,45,2
weight,218,2,46,2
weight,218,2,47,2
weight,218,2,48,1
weight,218,2,49,1
weight,218,2,50,1
weight,218,2,51,1
weight,218,2,52,1
weight,218,2,53,1
weight,218,2,54,1
weight,218,2,55,1
weight,218,2,56,2
weight,218,2,57,2
weight,218,2,58,2
weight,218,2,59,2
weight,218,2,60,2
weight,218,2,61,2
weight,218,2,62,2
weight,218,2,63,2
weight,218,3,0,1
weight,218,3,1,1
weight,218,3,2,1
weight,218,3,3,1
weight,218,3,4,1
weight,218,3,5,1
weight,218,3,6,1
weight,218,3,7,1
weight,218,3,8,2
weight,218,3,9,2
weight,218,3,10,2
weight,218,3,11,2
weight,218,3,12,2
weight,218,3,13,2
weight,218,3,14,2
weight,218,3,15,2
weight,218,3,16,1
weight,218,3,17,1
weight,218,3,18,1
weight,218,3,19,1
weight,218,3,20,1
weight,218,3,21,1
weight,218,3,22,1
weight,218,3,23,1
weight,218,3,24,2
weight,218,3,25,2
weight,218,3,26,2
weight,218,3,27,2
weight,218,3,28,2
weight,218,3,29,2
weight,218,3,30,2
weight,218,3,31,2
weight,218,3,32,1
weight,218,3,33,1
weight,218,3,34,1
